분야,분야 내 카테고리,서브 카테고리,순위,책이름,저자,줄거리,이미지
소설,고전/문학,세계문학,70,어린왕자,생텍쥐페리,"가장 중요한 건 눈에 보이지 않아!이 세상에 남아 있는 마지막 순수와 아름다움을 간직한 어린왕자의 이야기. 생텍쥐페리의 대표작으로 작가의 인간애와 섬세한 관찰력이 돋보이는 작품이다. 코끼리를 삼킨 보아 구렁이, 사랑과 소유에 대한 여우의 상징적 표현 등을 통해 인간과 사랑의 참 모습을 아름다운 문체로 들려준다. 소행성 B 612에서 온 어린 왕자와 사막에 불시착한 비행기 조종사인 '나'의 만남으로부터 이야기는 시작된다. 나는 여러 행성을 여행하기 위해 B 612라는 소행성에서 온 어린왕자가 들려주는 일곱 군데의 행성에 사는 특이한 사람들의 이야기를 통해 진정으로 중요하고 소중한 것이 무엇이며, 책임은 또 무엇인지를 깨닫는데…. <양장제본>▶ 작품 자세히 들여다보기! 이 책은 원본에 가장 가까운 형..",https://bookthumb-phinf.pstatic.net/cover/029/115/02911593.jpg?type=m5
소설,고전/문학,세계문학,71,"당신, 거기 있어 줄래요?",기욤 뮈소,"30년 전, 첫사랑을 만날 기회가 주어진다!《구해줘》의 작가 기욤 뮈소의 최신 장편소설『당신 거기 있어줄래요』. '만약 우리에게 시간을 되돌릴 기회가 주어진다면, 인생을 어떻게 바꿀 것인가?'라는 질문을 던지는 이 책은 시간의 개념과 인생의 선택에 대한 성찰의 기회 제공이라는 두 가지 요소를 생생한 화면 구성, 빠른 전개로 결합시켜 독특하게 그려내고 있다.주인공 엘리엇은 명망 있는 외과의사로 성공적인 삶을 열어왔지만 한 가지 떨쳐버릴 수 없는 회한이 있다. 그것은 바로 사랑하는 연인을 사고로부터 구해내지 못한 것이다. 캄보디아에서 만난 신비의 노인으로부터 과거로 돌아갈 수 있는 열 개의 알약을 얻게 된 그는 30년 전으로 돌아갈 수 있는 기회를 부여잡는다. 그러나 죽은 일리나를 살려내면서 그의 삶은 예기치 ..",https://bookthumb-phinf.pstatic.net/cover/028/900/02890071.jpg?type=m5
소설,고전/문학,세계문학,72,인생의 베일,윌리엄 서머셋 모옴,"인간 본성에 대한 서머싯 몸 특유의 깊은 통찰이 돋보이는 걸작'달과 6펜스', '인간의 굴레에서'의 작가 서머싯 몸의 장편소설. 전통적 가치관 아래에서 자란 여성이 결혼 생활의 환상이 깨지고 외도의 아픔을 겪으면서 긍정적인 여성성을 모색한다는 보편적인 문제를 다루고 있다. 허영과 욕망이라는 인간의 굴레를 극복해 나가는 주인공 키티의 힘겨운 성장을 통해 진정한 사랑, 용서와 화해, 그리고 삶의 의미를 되짚어나간다. 아름답고 명랑한 키티는 허영 많은 엄마의 기대 속에 사교계에 등장하지만 결국 나이에 쫓겨 도피하듯 결혼한다. 그녀는 매력적인 유부남 찰스 타운센드와 사랑의 불꽃을 태우다가 그에게 배신당하고, 부정을 알게 된 남편의 협박에 콜레라가 기승을 부리는 중국의 오지 마을로 끌려간다. 키티는 사방에 깔린 죽음..",https://bookthumb-phinf.pstatic.net/cover/026/806/02680660.jpg?type=m5
소설,고전/문학,세계문학,73,아Q정전,루쉰,"루쉰 문학의 정수를 보여주는 중단편 10편을 수록한 소설집. 1996년 '창비교양문고'로 출간되었던 것을 판형과 활자, 장정을 바꾸어 새롭게 펴낸 개정판이다. 루쉰의 처녀작 <광인일기>를 포함해 작가 자신이 일인칭 화자로 등장하여 20년 만에 돌아온 고향에서의 상실감을 묘사한 단편 <고향> 등의 작품을 깔끔하고 유려한 문장으로 담아내고 있다. 표제작 <아Q정전>은 강한 자에게 약하고 약한 자에게 강한 야비한 속성을 지닌 '아Q'라는 인물을 통해 신해혁명 전후 중국 봉건사회의 내적 모순을 총체적으로 그려낸 작품이다. 무기력하고 비굴한 근성을 지닌 중국 민중의 일그러진 자화상을 풍자와 해학적 웃음으로 솔직하게 그려내고 있다.",https://bookthumb-phinf.pstatic.net/cover/025/299/02529945.jpg?type=m5
소설,고전/문학,세계문학,74,어린왕자,생텍쥐페리,"환상적이고 감성적인 일러스트가 더해진 <어린왕자>전 세계의 독자들에게 사랑받아온 고전 <어린왕자>에 감성적인 일러스트를 더해 새롭게 펴낸 책. 하드커버 양장 제본에 들고 다니기 쉬운 사이즈로 제작된 작품이다. 싸이월드 스킨 작가 김민지의 환상적이고 감성적인 일러스트가 더해져 서정적이고 환상적인 분위기를 더해주고 있다. 순수한 영혼을 지닌 어린왕자의 이야기를 그린 생택쥐페리의 대표작으로, 코끼리를 삼킨 보아 구렁이, 사랑과 소유에 대한 여우의 상징적 표현 등을 통해 인간과 사랑의 참 모습을 아름다운 문체로 들려준다.",https://bookthumb-phinf.pstatic.net/cover/025/211/02521170.jpg?type=m5
소설,고전/문학,세계문학,75,구해줘,기욤 뮈소,"당신의 가슴을 행복으로 채워줄 감동의 사랑을 만난다! 출간 2주 만에 프랑스 베스트셀러 1위! 78주 연속 베스트셀러(현재 1위)! 영상세대를 이끄는 프랑스 소설의 신세대 기수 기욤 뮈소 대표작 『구해줘』 출간! 이 소설은 출간 즉시(2005년) 주목받기 시작해 현재에 이르는 장장 78주 동안 아마존 프랑스 베스트셀러 최상단(현재 1위)에 랭크돼 있을 만큼 신드롬에 가까운 열풍을 이끌어내고 있다. 프랑스 독자들이 그토록 이 소설에 열광하는 이유는 무엇인가? 그것은 아마도 기욤 뮈소라는 이 젊은 작가의 시도가 프랑스 소설이 노정해 온 매너리즘을 속 시원하게 벗어던지고 있기 때문일 것이다. 그간 프랑스 소설은 지극히 관념적이며 고급스러운 지적 유희에 매몰돼 있다는 평가에서 자유롭지 못했다. 문학성, 예술성, 실..",https://bookthumb-phinf.pstatic.net/cover/025/042/02504290.jpg?type=m5
소설,고전/문학,세계문학,76,톨스토이 단편선 1,레프 톨스토이,"<부활>, <전쟁과 평화> 저자 톨스토이 단편선 개정판 제1권. 톨스토이의 작품 중 삶의 철학과 깨달음의 지혜가 담긴 12편의 작품을 선별해 수록했다. 여기에 파스텔 톤의 삽화를 작품 곳곳에 넣어 글의 감동을 더해주고 있다.",https://bookthumb-phinf.pstatic.net/cover/020/826/02082648.jpg?type=m5
소설,고전/문학,세계문학,77,폭풍의 언덕,에밀리 브론테,"『폭풍의 언덕』은 서른 살의 나이에 요절한 에밀리 브론테가 죽기 일 년 전에 발표한 유일한 소설. 황량한 들판 위의 외딴 저택 워더링 하이츠를 무대로 벌어지는 캐서린과 히스클리프의 비극적인 사랑, 에드거와 이사벨을 향한 히스클리프의 잔인한 복수를 그린 이 작품은 작가가 ‘엘리스 벨’이라는 가명으로 발표했을 당시에는 그 음산한 힘과 등장인물들이 드러내는 야만성 때문에 반도덕적이라는 비난을 받았다. 심지어 그녀의 언니 샬럿마저도 1850년에 출판된 소설의 서문에서 ""어줍잖은 작업장에서 간단한 연장으로 하찮은 재료를 다듬어 만든 것""이라고 말한 바 있다. 에밀리가 이 세상에 남긴 것은 이 한 편의 소설과 완성되지 않은 단편적인 문장을 포함한 193편의 시에 불과하다. 그럼에도 그녀가 불후의 문학적 명성을 얻게 된..",https://bookthumb-phinf.pstatic.net/cover/015/288/01528815.jpg?type=m5
소설,고전/문학,세계문학,78,제인 에어 1,샬롯 브론테,"영국 문학에서 최초로 욕망을 다룬 작품으로 평가되면서 오늘날까지도 그 문학적 가치를 인정받고 있는 로맨스 소설의 고전 영국의 소설가 샬럿 브론테의 장편 소설 <제인 에어>, 제 1 권. 1816년 4월 21일 영국 요크셔 주의 손턴에서 태어나 1855년 3월 31일 임신한 상태에서 여러 병을 한꺼번에 앓다가 사망한 샬럿 브론테는 1847년 '커러 벨'이라는 남성 필명으로 이 소설을 발표하였다. 빅토리아 여왕 시대의 엄격한 윤리관이 지배하고 있던 사회 분위기에서 여성이 쓴 소설이라는 이유만으로 쏟아질 편견과 비난을 피하기 위해서였다. 여성의 입장에서 본 사랑과 욕망, 등에 대한 이 소설은 출간되자마자 사회적 파장을 일으키며 놀라운 성공을 거두었다. 어린 나이에 고아가 되어 외숙부의 가족과 함께 살게..",https://bookthumb-phinf.pstatic.net/cover/014/709/01470990.jpg?type=m5
소설,고전/문학,세계문학,79,꾸뻬 씨의 행복 여행,프랑수아 를로르,"진정한 행복을 찾아 나선 꾸뻬 씨의 여행!파리의 정신과 의사 꾸뻬 씨가 전하는 특별한 행복론 『꾸뻬 씨의 행복 여행』. 현대인의 우울한 마음의 원인을 진단하는 책들을 펴내며 작가로서도 명성을 얻고 있던 정신과 전문의 프랑수아 를로르가 환자들을 진료하며 얻은 경험과 생각들을 바탕으로 쓴 소설이다. 물질적인 풍요보다 정신적인 만족이 행복의 기준이 되어가는 시대, 복잡한 현대인의 심리의 핵심을 짚어보면서 누구나 공감할 수 있는 이야기로 마음을 움직인다. 교보문고와 함께하는 KBS 2TV 북토크쇼 《달빛프린스》의 세 번째 선정도서로, 배우 이보영이 추천했다.성공한 정신과 의사 꾸뻬 씨. 그의 진료실은 언제나 많은 것을 갖고 있으면서도 스스로를 불행하다고 여기는 사람들로 넘쳐난다. 어느 날, 꾸뻬 씨는 자신 역시 행..",https://bookthumb-phinf.pstatic.net/cover/001/579/00157973.jpg?type=m5
소설,고전/문학,세계문학,80,인간 실격,다자이 오사무,"인간의 나약함을 탁월하게 묘사하는 다자이 오사무의 작품을 새롭게 읽는다. 순수하고 여린 심성의 젊은이가 인간 사회의 위선과 잔혹성을 견디지 못하고 파멸되어 가는 과정을 그린 소설로, 어느 세계에도 속하지 못한 채 인간 실격자로 전락한 주인공의 내면을 치밀한 심리묘사로 기록하였다. 다자이 작품 속의 타락과 자기파괴적 언행은 제2차 세계대전에서 패망한 후 공황상태에 빠진 일본 젊은이들의 의식을 반영하고 있다. 다자이 작품은 기성세대의 가치관 및 윤리관, 도덕관이 패전과 함께 붕괴되면서 기존 사회에 속한 모든 것을 거부하고 새로이 시작하고자 하는 처절한 몸부림을 담고 있다. 어떻게든 사회에 융화하고자 애쓰고, 인간에 대한 구애를 시도하던 주인공이 결국 모든 것에 배반당하고 인간 실격자가 되어가는 패배의 기록인 이..",https://bookthumb-phinf.pstatic.net/cover/001/510/00151055.jpg?type=m5
소설,고전/문학,세계문학,81,오만과 편견,제인 오스틴,"원문에 충실한 정확한 번역으로 만나는 『오만과 편견』!전혀 새로운 번역, 원문에 충실한 정확한 번역으로 만나는 『오만과 편견』. 영국인들이 가장 사랑하는 작가로 꼽힌 제인 오스틴의 대표작이자 출세작이다. 이 책은 10년에 걸친 기간 동안 철저한 원문 대조를 통해 원래의 의미와 문체를 생생히 살려낸 완역본으로, 원작의 가치와 재미를 그대로 살려내고자 했다. 특히, 기본의 번역서에서 빈번하게 발생되는 오역이나 부정확한 번역을 없애고, 원작을 그대로 충실하게 재현하고자 했다. 또한 작가 제인 오스틴의 문체적인 특징이나 기법을 최대한 살렸고, 당시 시대상에 맞도록 적절한 표현을 찾아 번역하려고 노력했다. 무엇보다도 원작의 단어 하나하나의 의미도 빠뜨리지 않고 번역하되, 자연스러운 한국어로 읽힐 수 있도록 했다. 하..",https://bookthumb-phinf.pstatic.net/cover/001/324/00132469.jpg?type=m5
소설,고전/문학,세계문학,82,속죄,이언 매큐언,"부커 상 수상작가 이언 매큐언의 대표작. 주인공 브리오니 탈리스는 소설가를 꿈꾸는 열세 살의 소녀. 무더운 어느 여름날, 브리오니는 우연히 창 밖을 내다보다가 언니 세실리아가 옷을 벗어던지고 정원의 분수대에 뛰어드는 것을 목격한다. 자매의 어릴 적 친구이자 케임브리지에서 얼마 전에 돌아온 의사 지망생 로비 터너가 그런 세실리아를 지켜보고 서 있다. 그날 하루가 끝날 무렵, 탈리스 저택의 영지에서는 또다른한 소녀가 강간을 당하고, 이때부터 세 사람의 운명은 생각지도 못했던 엇갈림을 겪게 되는데…….",https://bookthumb-phinf.pstatic.net/cover/001/304/00130485.jpg?type=m5
소설,고전/문학,세계문학,83,1984,조지 오웰,"『동물농장』과 함께 조지 오웰을 대표하는 작품으로, 전제주의라는 거대한 지배 시스템 앞에 놓인 한 개인이 어떻게 저항하다가 어떻게 파멸해 가는지, 그 과정과 양상, 그리고 배후를 적나라하게 보여주는 디스토피아 소설이다. 작품의 무대인 오세아니아는 전체주의의 극한적인 양상을 띠고 있는 나라. 오세아니아의 정치 통제 기구인 당은 허구적 인물인 빅 브라더를 내세워 독재 권력의 극대화를 꾀하는 한편, 정치 체제를 항구적으로 유지하기 위해 텔레스크린, 사상경찰, 마이크로폰, 헬리콥터 등을 이용하여 당원들의 사생활을 철저하게 감시한다. 당의 정당성을 획득하는 것과 동시에 당원들의 사상적인 통제를 위해 과거의 사실을 끊임없이 날조하고, 새로운 언어인 신어를 창조하여 생각과 행동을 속박함은 물론, 인간의 기본적인 욕구인 ..",https://bookthumb-phinf.pstatic.net/cover/001/256/00125627.jpg?type=m5
소설,고전/문학,세계문학,84,자기 앞의 생,로맹 가리,"유일하게 공쿠르 상을 두 번 받은 작가 로맹 가리하밀 할아버지, 사람은 사랑 없이도 살 수 있나요?‘휴머니즘의 작가’로 알려진 로맹 가리는 러시아 이민자 출신의 유태인이다. 2차세계대전 후 그는 세계 각지에서 외교관으로 일하면서 1956년에는 소설 『하늘의 뿌리』로 공쿠르 상을 수상했다. 그는 가명으로도 여러 소설을 발표했는데, 아자르의 이름으로 발표한 두번째 소설 『자기 앞의 생』으로 한 작가에게 결코 두 번 주어지지 않는다는 공쿠르 상을 수상하게 되면서 공쿠르 상을 두 번 받은 작가가 되었다. 작가는 자기의 실제 나이보다 많은 나이를 살고 있는 열네 살 모모의 눈을 통해 이해하지 못할 세상을 바라본다. 모모의 눈에 비친 세상은 결코 꿈같이 아름다운 세..",https://bookthumb-phinf.pstatic.net/cover/001/235/00123586.jpg?type=m5
